date,month,year,state,number_of_fires
2014-01-01,October,2014,Santa Catarina,122.0
2015-01-01,October,2015,Santa Catarina,21.0
2016-01-01,October,2016,Santa Catarina,56.0
2017-01-01,October,2017,Santa Catarina,51.0
1998-01-01,November,1998,Santa Catarina,21.0
1999-01-01,November,1999,Santa Catarina,84.0
2000-01-01,November,2000,Santa Catarina,19.0
2001-01-01,November,2001,Santa Catarina,66.0
2002-01-01,November,2002,Santa Catarina,348.0
2003-01-01,November,2003,Santa Catarina,347.0
2004-01-01,November,2004,Santa Catarina,279.0
2005-01-01,November,2005,Santa Catarina,384.0
2006-01-01,November,2006,Santa Catarina,45.0
2007-01-01,November,2007,Santa Catarina,26.0
2008-01-01,November,2008,Santa Catarina,16.0
2009-01-01,November,2009,Santa Catarina,61.0
2010-01-01,November,2010,Santa Catarina,88.0
2011-01-01,November,2011,Santa Catarina,79.0
2012-01-01,November,2012,Santa Catarina,72.0
2013-01-01,November,2013,Santa Catarina,84.0
2014-01-01,November,2014,Santa Catarina,43.0
2015-01-01,November,2015,Santa Catarina,9.0
2016-01-01,November,2016,Santa Catarina,156.0
2017-01-01,November,2017,Santa Catarina,152.0
1998-01-01,December,1998,Santa Catarina,26.0
1999-01-01,December,1999,Santa Catarina,89.0
2000-01-01,December,2000,Santa Catarina,29.0
2001-01-01,December,2001,Santa Catarina,45.0
2002-01-01,December,2002,Santa Catarina,76.0
2003-01-01,December,2003,Santa Catarina,129.0
2004-01-01,December,2004,Santa Catarina,68.0
2005-01-01,December,2005,Santa Catarina,17.0
2006-01-01,December,2006,Santa Catarina,7.0
2007-01-01,December,2007,Santa Catarina,17.0
2008-01-01,December,2008,Santa Catarina,29.0
2009-01-01,December,2009,Santa Catarina,20.0
2010-01-01,December,2010,Santa Catarina,23.0
2011-01-01,December,2011,Santa Catarina,24.0
2012-01-01,December,2012,Santa Catarina,32.0
2014-01-01,December,2014,Santa Catarina,45.0
2015-01-01,December,2015,Santa Catarina,19.0
2016-01-01,December,2016,Santa Catarina,20.0
1998-01-01,January,1998,Sao Paulo,0.0
1999-01-01,January,1999,Sao Paulo,7.0
2000-01-01,January,2000,Sao Paulo,36.0
2001-01-01,January,2001,Sao Paulo,26.0
2002-01-01,January,2002,Sao Paulo,19.0
2003-01-01,January,2003,Sao Paulo,59.0
2004-01-01,January,2004,Sao Paulo,37.0
2005-01-01,January,2005,Sao Paulo,26.0
2006-01-01,January,2006,Sao Paulo,76.0
2007-01-01,January,2007,Sao Paulo,14.0
2008-01-01,January,2008,Sao Paulo,34.0
2009-01-01,January,2009,Sao Paulo,12.0
2010-01-01,January,2010,Sao Paulo,45.0
2011-01-01,January,2011,Sao Paulo,75.0
2012-01-01,January,2012,Sao Paulo,38.0
2013-01-01,January,2013,Sao Paulo,36.0
2014-01-01,January,2014,Sao Paulo,99.0
2015-01-01,January,2015,Sao Paulo,120.0
2016-01-01,January,2016,Sao Paulo,85.0
2017-01-01,January,2017,Sao Paulo,28.0
1998-01-01,February,1998,Sao Paulo,0.0
1999-01-01,February,1999,Sao Paulo,47.0
2000-01-01,February,2000,Sao Paulo,25.0
2001-01-01,February,2001,Sao Paulo,25.0
2002-01-01,February,2002,Sao Paulo,19.0
2003-01-01,February,2003,Sao Paulo,137.0
2004-01-01,February,2004,Sao Paulo,41.0
2005-01-01,February,2005,Sao Paulo,78.0
2006-01-01,February,2006,Sao Paulo,59.0
2007-01-01,February,2007,Sao Paulo,96.0
2008-01-01,February,2008,Sao Paulo,30.0
2009-01-01,February,2009,Sao Paulo,65.0
2010-01-01,February,2010,Sao Paulo,152.0
2011-01-01,February,2011,Sao Paulo,73.0
2012-01-01,February,2012,Sao Paulo,81.0
2013-01-01,February,2013,Sao Paulo,100.0
2014-01-01,February,2014,Sao Paulo,112.0
2015-01-01,February,2015,Sao Paulo,69.0
2016-01-01,February,2016,Sao Paulo,188.0
2017-01-01,February,2017,Sao Paulo,107.0
1998-01-01,March,1998,Sao Paulo,0.0
1999-01-01,March,1999,Sao Paulo,78.0
2000-01-01,March,2000,Sao Paulo,26.0
2001-01-01,March,2001,Sao Paulo,35.0
2002-01-01,March,2002,Sao Paulo,111.0
2003-01-01,March,2003,Sao Paulo,86.0
2004-01-01,March,2004,Sao Paulo,73.0
2005-01-01,March,2005,Sao Paulo,73.0
2006-01-01,March,2006,Sao Paulo,106.0
2007-01-01,March,2007,Sao Paulo,152.0
2008-01-01,March,2008,Sao Paulo,72.0
2009-01-01,March,2009,Sao Paulo,55.0
2010-01-01,March,2010,Sao Paulo,111.0
2011-01-01,March,2011,Sao Paulo,45.0
2012-01-01,March,2012,Sao Paulo,99.0
2013-01-01,March,2013,Sao Paulo,57.0
2014-01-01,March,2014,Sao Paulo,75.0
2015-01-01,March,2015,Sao Paulo,68.0
2016-01-01,March,2016,Sao Paulo,82.0
2017-01-01,March,2017,Sao Paulo,103.0
1998-01-01,April,1998,Sao Paulo,0.0
1999-01-01,April,1999,Sao Paulo,291.0
2000-01-01,April,2000,Sao Paulo,102.0
2001-01-01,April,2001,Sao Paulo,61.0
2002-01-01,April,2002,Sao Paulo,178.0
2003-01-01,April,2003,Sao Paulo,106.0
2004-01-01,April,2004,Sao Paulo,36.0
2005-01-01,April,2005,Sao Paulo,62.0
2006-01-01,April,2006,Sao Paulo,63.0
2007-01-01,April,2007,Sao Paulo,44.0
2008-01-01,April,2008,Sao Paulo,84.0
2009-01-01,April,2009,Sao Paulo,67.0
2010-01-01,April,2010,Sao Paulo,91.0
2011-01-01,April,2011,Sao Paulo,52.0
2012-01-01,April,2012,Sao Paulo,82.0
2013-01-01,April,2013,Sao Paulo,103.0
2014-01-01,April,2014,Sao Paulo,103.0
2015-01-01,April,2015,Sao Paulo,76.0
2016-01-01,April,2016,Sao Paulo,307.0
2017-01-01,April,2017,Sao Paulo,41.0
1998-01-01,May,1998,Sao Paulo,0.0
1999-01-01,May,1999,Sao Paulo,500.0
2000-01-01,May,2000,Sao Paulo,300.0
2001-01-01,May,2001,Sao Paulo,211.0
2002-01-01,May,2002,Sao Paulo,319.0
2003-01-01,May,2003,Sao Paulo,69.0
2004-01-01,May,2004,Sao Paulo,60.0
2005-01-01,May,2005,Sao Paulo,212.0
2006-01-01,May,2006,Sao Paulo,88.0
2007-01-01,May,2007,Sao Paulo,69.0
2008-01-01,May,2008,Sao Paulo,40.0
2009-01-01,May,2009,Sao Paulo,142.0
2010-01-01,May,2010,Sao Paulo,150.0
2011-01-01,May,2011,Sao Paulo,136.0
2012-01-01,May,2012,Sao Paulo,82.0
2013-01-01,May,2013,Sao Paulo,118.0
2014-01-01,May,2014,Sao Paulo,181.0
2015-01-01,May,2015,Sao Paulo,65.0
2016-01-01,May,2016,Sao Paulo,139.0
2017-01-01,May,2017,Sao Paulo,43.0
1998-01-01,June,1998,Sao Paulo,451.0
1999-01-01,June,1999,Sao Paulo,522.0
2000-01-01,June,2000,Sao Paulo,606.0
2001-01-01,June,2001,Sao Paulo,346.0
2002-01-01,June,2002,Sao Paulo,562.0
2003-01-01,June,2003,Sao Paulo,132.0
2004-01-01,June,2004,Sao Paulo,231.0
2005-01-01,June,2005,Sao Paulo,236.0
2006-01-01,June,2006,Sao Paulo,97.0
2007-01-01,June,2007,Sao Paulo,91.0
2008-01-01,June,2008,Sao Paulo,25.0
2009-01-01,June,2009,Sao Paulo,125.0
2010-01-01,June,2010,Sao Paulo,143.0
2011-01-01,June,2011,Sao Paulo,210.0
2012-01-01,June,2012,Sao Paulo,30.0
2013-01-01,June,2013,Sao Paulo,47.0
2014-01-01,June,2014,Sao Paulo,331.0
2015-01-01,June,2015,Sao Paulo,147.0
2016-01-01,June,2016,Sao Paulo,197.0
2017-01-01,June,2017,Sao Paulo,217.0
1998-01-01,July,1998,Sao Paulo,596.0
1999-01-01,July,1999,Sao Paulo,684.0
2000-01-01,July,2000,Sao Paulo,770.0
2001-01-01,July,2001,Sao Paulo,538.0
2002-01-01,July,2002,Sao Paulo,448.0
2003-01-01,July,2003,Sao Paulo,171.0
2004-01-01,July,2004,Sao Paulo,342.0
2005-01-01,July,2005,Sao Paulo,284.0
2006-01-01,July,2006,Sao Paulo,245.0
2007-01-01,July,2007,Sao Paulo,94.0
2008-01-01,July,2008,Sao Paulo,126.0
2009-01-01,July,2009,Sao Paulo,110.0
2010-01-01,July,2010,Sao Paulo,600.0
2011-01-01,July,2011,Sao Paulo,479.0
2012-01-01,July,2012,Sao Paulo,179.0
2013-01-01,July,2013,Sao Paulo,181.0
2014-01-01,July,2014,Sao Paulo,476.0
2015-01-01,July,2015,Sao Paulo,149.0
2016-01-01,July,2016,Sao Paulo,687.0
2017-01-01,July,2017,Sao Paulo,802.0
1998-01-01,August,1998,Sao Paulo,581.0
1999-01-01,August,1999,Sao Paulo,1.211
2000-01-01,August,2000,Sao Paulo,915.0
2001-01-01,August,2001,Sao Paulo,595.0
2002-01-01,August,2002,Sao Paulo,719.0
2003-01-01,August,2003,Sao Paulo,934.0
2004-01-01,August,2004,Sao Paulo,794.0
2005-01-01,August,2005,Sao Paulo,522.0
2006-01-01,August,2006,Sao Paulo,572.0
2007-01-01,August,2007,Sao Paulo,470.0
2008-01-01,August,2008,Sao Paulo,153.0
2009-01-01,August,2009,Sao Paulo,289.0
2010-01-01,August,2010,Sao Paulo,1.809
2011-01-01,August,2011,Sao Paulo,1.067
2012-01-01,August,2012,Sao Paulo,435.0
2013-01-01,August,2013,Sao Paulo,497.0
2014-01-01,August,2014,Sao Paulo,1.458
2015-01-01,August,2015,Sao Paulo,643.0
2016-01-01,August,2016,Sao Paulo,797.0
2017-01-01,August,2017,Sao Paulo,981.0
1998-01-01,September,1998,Sao Paulo,525.0
2000-01-01,September,2000,Sao Paulo,582.0
2001-01-01,September,2001,Sao Paulo,425.0
2002-01-01,September,2002,Sao Paulo,302.0
2003-01-01,September,2003,Sao Paulo,977.0
2004-01-01,September,2004,Sao Paulo,809.0
2005-01-01,September,2005,Sao Paulo,231.0
2006-01-01,September,2006,Sao Paulo,694.0
2007-01-01,September,2007,Sao Paulo,495.0
2008-01-01,September,2008,Sao Paulo,486.0
2009-01-01,September,2009,Sao Paulo,116.0
2010-01-01,September,2010,Sao Paulo,1.677
2011-01-01,September,2011,Sao Paulo,1.108
2012-01-01,September,2012,Sao Paulo,813.0
2013-01-01,September,2013,Sao Paulo,560.0
2014-01-01,September,2014,Sao Paulo,882.0
2015-01-01,September,2015,Sao Paulo,368.0
2016-01-01,September,2016,Sao Paulo,490.0
2017-01-01,September,2017,Sao Paulo,2.868
1998-01-01,October,1998,Sao Paulo,434.0
1999-01-01,October,1999,Sao Paulo,763.0
2000-01-01,October,2000,Sao Paulo,647.0
2001-01-01,October,2001,Sao Paulo,444.0
2002-01-01,October,2002,Sao Paulo,733.0
2003-01-01,October,2003,Sao Paulo,422.0
2004-01-01,October,2004,Sao Paulo,195.0
2005-01-01,October,2005,Sao Paulo,221.0
2006-01-01,October,2006,Sao Paulo,153.0
2007-01-01,October,2007,Sao Paulo,281.0
2008-01-01,October,2008,Sao Paulo,87.0
2009-01-01,October,2009,Sao Paulo,64.0
2010-01-01,October,2010,Sao Paulo,260.0
2011-01-01,October,2011,Sao Paulo,188.0
2012-01-01,October,2012,Sao Paulo,206.0
2013-01-01,October,2013,Sao Paulo,127.0
2014-01-01,October,2014,Sao Paulo,887.0
2016-01-01,October,2016,Sao Paulo,177.0
2017-01-01,October,2017,Sao Paulo,179.0
1998-01-01,November,1998,Sao Paulo,488.0
1999-01-01,November,1999,Sao Paulo,398.0
2000-01-01,November,2000,Sao Paulo,96.0
2001-01-01,November,2001,Sao Paulo,168.0
2002-01-01,November,2002,Sao Paulo,72.0
2003-01-01,November,2003,Sao Paulo,155.0
2004-01-01,November,2004,Sao Paulo,144.0
2005-01-01,November,2005,Sao Paulo,163.0
2006-01-01,November,2006,Sao Paulo,43.0
2007-01-01,November,2007,Sao Paulo,50.0
2008-01-01,November,2008,Sao Paulo,20.0
2009-01-01,November,2009,Sao Paulo,83.0
2010-01-01,November,2010,Sao Paulo,104.0
2011-01-01,November,2011,Sao Paulo,87.0
2012-01-01,November,2012,Sao Paulo,50.0
2013-01-01,November,2013,Sao Paulo,120.0
2014-01-01,November,2014,Sao Paulo,56.0
2015-01-01,November,2015,Sao Paulo,21.0
2016-01-01,November,2016,Sao Paulo,39.0
2017-01-01,November,2017,Sao Paulo,37.0
1998-01-01,December,1998,Sao Paulo,121.0
1999-01-01,December,1999,Sao Paulo,47.0
2000-01-01,December,2000,Sao Paulo,23.0
2001-01-01,December,2001,Sao Paulo,52.0
2002-01-01,December,2002,Sao Paulo,57.0
2003-01-01,December,2003,Sao Paulo,58.0
2004-01-01,December,2004,Sao Paulo,102.0
2005-01-01,December,2005,Sao Paulo,15.0
2006-01-01,December,2006,Sao Paulo,13.0
2007-01-01,December,2007,Sao Paulo,21.0
2008-01-01,December,2008,Sao Paulo,36.0
2009-01-01,December,2009,Sao Paulo,37.0
2010-01-01,December,2010,Sao Paulo,52.0
2011-01-01,December,2011,Sao Paulo,53.0
2012-01-01,December,2012,Sao Paulo,64.0
2014-01-01,December,2014,Sao Paulo,57.0
2015-01-01,December,2015,Sao Paulo,45.0
2016-01-01,December,2016,Sao Paulo,47.0
1998-01-01,January,1998,Sergipe,0.0
1999-01-01,January,1999,Sergipe,36.0
2000-01-01,January,2000,Sergipe,1.0
2001-01-01,January,2001,Sergipe,2.0
2002-01-01,January,2002,Sergipe,1.0
2003-01-01,January,2003,Sergipe,198.0
2004-01-01,January,2004,Sergipe,16.0
2005-01-01,January,2005,Sergipe,80.0
2006-01-01,January,2006,Sergipe,36.0
2007-01-01,January,2007,Sergipe,56.0
2008-01-01,January,2008,Sergipe,100.0
2009-01-01,January,2009,Sergipe,60.0
2010-01-01,January,2010,Sergipe,29.0
2011-01-01,January,2011,Sergipe,36.0
2012-01-01,January,2012,Sergipe,39.0
2013-01-01,January,2013,Sergipe,34.0
2014-01-01,January,2014,Sergipe,20.0
2015-01-01,January,2015,Sergipe,44.0
2016-01-01,January,2016,Sergipe,9.0
2017-01-01,January,2017,Sergipe,31.0
1998-01-01,February,1998,Sergipe,0.0
1999-01-01,February,1999,Sergipe,25.0
2000-01-01,February,2000,Sergipe,6.0
2001-01-01,February,2001,Sergipe,2.0
2002-01-01,February,2002,Sergipe,6.0
2003-01-01,February,2003,Sergipe,50.0
2004-01-01,February,2004,Sergipe,10.0
2005-01-01,February,2005,Sergipe,19.0
2006-01-01,February,2006,Sergipe,36.0
2007-01-01,February,2007,Sergipe,22.0
2008-01-01,February,2008,Sergipe,67.0
2009-01-01,February,2009,Sergipe,64.0
2010-01-01,February,2010,Sergipe,33.0
2011-01-01,February,2011,Sergipe,31.0
2012-01-01,February,2012,Sergipe,34.0
2013-01-01,February,2013,Sergipe,47.0
2014-01-01,February,2014,Sergipe,18.0
2015-01-01,February,2015,Sergipe,40.0
2016-01-01,February,2016,Sergipe,22.0
2017-01-01,February,2017,Sergipe,18.0
1998-01-01,March,1998,Sergipe,0.0
1999-01-01,March,1999,Sergipe,18.0
2000-01-01,March,2000,Sergipe,6.0
2001-01-01,March,2001,Sergipe,1.0
2002-01-01,March,2002,Sergipe,7.0
2003-01-01,March,2003,Sergipe,62.0
2004-01-01,March,2004,Sergipe,36.0
2005-01-01,March,2005,Sergipe,28.0
2006-01-01,March,2006,Sergipe,41.0
2007-01-01,March,2007,Sergipe,2.0
2008-01-01,March,2008,Sergipe,43.0
2009-01-01,March,2009,Sergipe,29.0
2010-01-01,March,2010,Sergipe,44.0
2011-01-01,March,2011,Sergipe,47.0
2012-01-01,March,2012,Sergipe,71.0
2014-01-01,March,2014,Sergipe,33.0
2015-01-01,March,2015,Sergipe,49.0
2016-01-01,March,2016,Sergipe,26.0
2017-01-01,March,2017,Sergipe,16.0
1998-01-01,April,1998,Sergipe,0.0
1999-01-01,April,1999,Sergipe,6.0
2000-01-01,April,2000,Sergipe,1.0
2001-01-01,April,2001,Sergipe,0.0
2002-01-01,April,2002,Sergipe,12.0
2003-01-01,April,2003,Sergipe,48.0
2004-01-01,April,2004,Sergipe,13.0
2005-01-01,April,2005,Sergipe,8.0
2006-01-01,April,2006,Sergipe,9.0
2007-01-01,April,2007,Sergipe,1.0
2008-01-01,April,2008,Sergipe,2.0
2009-01-01,April,2009,Sergipe,19.0
2010-01-01,April,2010,Sergipe,1.0
2011-01-01,April,2011,Sergipe,12.0
2012-01-01,April,2012,Sergipe,40.0
2013-01-01,April,2013,Sergipe,15.0
2014-01-01,April,2014,Sergipe,7.0
2015-01-01,April,2015,Sergipe,35.0
2016-01-01,April,2016,Sergipe,14.0
2017-01-01,April,2017,Sergipe,8.0
1998-01-01,May,1998,Sergipe,0.0
1999-01-01,May,1999,Sergipe,0.0
2000-01-01,May,2000,Sergipe,0.0
2001-01-01,May,2001,Sergipe,3.0
2002-01-01,May,2002,Sergipe,0.0
2003-01-01,May,2003,Sergipe,2.0
2004-01-01,May,2004,Sergipe,5.0
2005-01-01,May,2005,Sergipe,0.0
2006-01-01,May,2006,Sergipe,0.0
2007-01-01,May,2007,Sergipe,0.0
2008-01-01,May,2008,Sergipe,0.0
2010-01-01,May,2010,Sergipe,0.0
2011-01-01,May,2011,Sergipe,0.0
2012-01-01,May,2012,Sergipe,17.0
2013-01-01,May,2013,Sergipe,1.0
2014-01-01,May,2014,Sergipe,1.0
2015-01-01,May,2015,Sergipe,11.0
2016-01-01,May,2016,Sergipe,9.0
2017-01-01,May,2017,Sergipe,1.0
1998-01-01,June,1998,Sergipe,0.0
1999-01-01,June,1999,Sergipe,0.0
2000-01-01,June,2000,Sergipe,0.0
2001-01-01,June,2001,Sergipe,0.0
2002-01-01,June,2002,Sergipe,0.0
2003-01-01,June,2003,Sergipe,0.0
2004-01-01,June,2004,Sergipe,0.0
2005-01-01,June,2005,Sergipe,0.0
2006-01-01,June,2006,Sergipe,0.0
2007-01-01,June,2007,Sergipe,0.0
2008-01-01,June,2008,Sergipe,0.0
2009-01-01,June,2009,Sergipe,2.0
2011-01-01,June,2011,Sergipe,1.0
2012-01-01,June,2012,Sergipe,3.0
2013-01-01,June,2013,Sergipe,1.0
2014-01-01,June,2014,Sergipe,0.0
2015-01-01,June,2015,Sergipe,3.0
2016-01-01,June,2016,Sergipe,1.0
2017-01-01,June,2017,Sergipe,0.0
1998-01-01,July,1998,Sergipe,0.0
1999-01-01,July,1999,Sergipe,0.0
2000-01-01,July,2000,Sergipe,0.0
2001-01-01,July,2001,Sergipe,0.0
2002-01-01,July,2002,Sergipe,0.0
2003-01-01,July,2003,Sergipe,0.0
2004-01-01,July,2004,Sergipe,0.0
2005-01-01,July,2005,Sergipe,0.0
2006-01-01,July,2006,Sergipe,0.0
2007-01-01,July,2007,Sergipe,0.0
2008-01-01,July,2008,Sergipe,0.0
2009-01-01,July,2009,Sergipe,0.0
2011-01-01,July,2011,Sergipe,0.0
2012-01-01,July,2012,Sergipe,1.0
2013-01-01,July,2013,Sergipe,0.0
2014-01-01,July,2014,Sergipe,0.0
2015-01-01,July,2015,Sergipe,0.0
2016-01-01,July,2016,Sergipe,0.0
2017-01-01,July,2017,Sergipe,0.0
1998-01-01,August,1998,Sergipe,0.0
1999-01-01,August,1999,Sergipe,0.0
2001-01-01,August,2001,Sergipe,0.0
2002-01-01,August,2002,Sergipe,2.0
2003-01-01,August,2003,Sergipe,0.0
2004-01-01,August,2004,Sergipe,0.0
2005-01-01,August,2005,Sergipe,0.0
2006-01-01,August,2006,Sergipe,0.0
2007-01-01,August,2007,Sergipe,0.0
2008-01-01,August,2008,Sergipe,0.0
2009-01-01,August,2009,Sergipe,0.0
2010-01-01,August,2010,Sergipe,0.0
2011-01-01,August,2011,Sergipe,1.0
2012-01-01,August,2012,Sergipe,0.0
2013-01-01,August,2013,Sergipe,0.0
2014-01-01,August,2014,Sergipe,0.0
2015-01-01,August,2015,Sergipe,0.0
2016-01-01,August,2016,Sergipe,6.0
2017-01-01,August,2017,Sergipe,0.0
1998-01-01,September,1998,Sergipe,0.0
1999-01-01,September,1999,Sergipe,0.0
2000-01-01,September,2000,Sergipe,0.0
2001-01-01,September,2001,Sergipe,1.0
2002-01-01,September,2002,Sergipe,0.0
2003-01-01,September,2003,Sergipe,3.0
2004-01-01,September,2004,Sergipe,0.0
2005-01-01,September,2005,Sergipe,2.0
2006-01-01,September,2006,Sergipe,0.0
2007-01-01,September,2007,Sergipe,0.0
2008-01-01,September,2008,Sergipe,0.0
2009-01-01,September,2009,Sergipe,1.0
2010-01-01,September,2010,Sergipe,0.0
2011-01-01,September,2011,Sergipe,0.0
2012-01-01,September,2012,Sergipe,1.0
2013-01-01,September,2013,Sergipe,1.0
2014-01-01,September,2014,Sergipe,4.0
2015-01-01,September,2015,Sergipe,1.0
2016-01-01,September,2016,Sergipe,2.0
2017-01-01,September,2017,Sergipe,0.0
1998-01-01,October,1998,Sergipe,0.0
1999-01-01,October,1999,Sergipe,0.0
2000-01-01,October,2000,Sergipe,3.0
2001-01-01,October,2001,Sergipe,5.0
2002-01-01,October,2002,Sergipe,20.0
2003-01-01,October,2003,Sergipe,2.0
2005-01-01,October,2005,Sergipe,11.0
2006-01-01,October,2006,Sergipe,3.0
2007-01-01,October,2007,Sergipe,3.0
2008-01-01,October,2008,Sergipe,0.0
2009-01-01,October,2009,Sergipe,1.0
2010-01-01,October,2010,Sergipe,1.0
2011-01-01,October,2011,Sergipe,5.0
2012-01-01,October,2012,Sergipe,1.0
2013-01-01,October,2013,Sergipe,3.0
2014-01-01,October,2014,Sergipe,3.0
2015-01-01,October,2015,Sergipe,6.0
2016-01-01,October,2016,Sergipe,10.0
2017-01-01,October,2017,Sergipe,0.0
1998-01-01,November,1998,Sergipe,12.0
1999-01-01,November,1999,Sergipe,3.0
2000-01-01,November,2000,Sergipe,0.0
2001-01-01,November,2001,Sergipe,5.0
2002-01-01,November,2002,Sergipe,57.0
2003-01-01,November,2003,Sergipe,2.0
2004-01-01,November,2004,Sergipe,41.0
2005-01-01,November,2005,Sergipe,23.0
2006-01-01,November,2006,Sergipe,5.0
2007-01-01,November,2007,Sergipe,7.0
2008-01-01,November,2008,Sergipe,17.0
2009-01-01,November,2009,Sergipe,9.0
2010-01-01,November,2010,Sergipe,16.0
2011-01-01,November,2011,Sergipe,4.0
2012-01-01,November,2012,Sergipe,6.0
2013-01-01,November,2013,Sergipe,7.0
2014-01-01,November,2014,Sergipe,9.0
2015-01-01,November,2015,Sergipe,47.0
2016-01-01,November,2016,Sergipe,17.0
2017-01-01,November,2017,Sergipe,1.0
1998-01-01,December,1998,Sergipe,8.0
1999-01-01,December,1999,Sergipe,5.0
2000-01-01,December,2000,Sergipe,0.0
2001-01-01,December,2001,Sergipe,5.0
2002-01-01,December,2002,Sergipe,103.0
2003-01-01,December,2003,Sergipe,36.0
2004-01-01,December,2004,Sergipe,66.0
2005-01-01,December,2005,Sergipe,29.0
2006-01-01,December,2006,Sergipe,17.0
2007-01-01,December,2007,Sergipe,33.0
2008-01-01,December,2008,Sergipe,14.0
2009-01-01,December,2009,Sergipe,21.0
2010-01-01,December,2010,Sergipe,19.0
2011-01-01,December,2011,Sergipe,36.0
2012-01-01,December,2012,Sergipe,18.0
2013-01-01,December,2013,Sergipe,9.0
2014-01-01,December,2014,Sergipe,9.0
2015-01-01,December,2015,Sergipe,63.0
2016-01-01,December,2016,Sergipe,36.0
1998-01-01,January,1998,Tocantins,0.0
1999-01-01,January,1999,Tocantins,36.0
2000-01-01,January,2000,Tocantins,15.0
2001-01-01,January,2001,Tocantins,19.0
2002-01-01,January,2002,Tocantins,35.0
2003-01-01,January,2003,Tocantins,35.0
2004-01-01,January,2004,Tocantins,40.0
2005-01-01,January,2005,Tocantins,66.0
2006-01-01,January,2006,Tocantins,91.0
2007-01-01,January,2007,Tocantins,34.0
2008-01-01,January,2008,Tocantins,28.0
2009-01-01,January,2009,Tocantins,43.0
2010-01-01,January,2010,Tocantins,79.0
2011-01-01,January,2011,Tocantins,14.0
2012-01-01,January,2012,Tocantins,12.0
2013-01-01,January,2013,Tocantins,50.0
2014-01-01,January,2014,Tocantins,89.0
2015-01-01,January,2015,Tocantins,186.0
2016-01-01,January,2016,Tocantins,42.0
2017-01-01,January,2017,Tocantins,61.0
1998-01-01,February,1998,Tocantins,0.0
1999-01-01,February,1999,Tocantins,1.0
2000-01-01,February,2000,Tocantins,6.0
2001-01-01,February,2001,Tocantins,6.0
2002-01-01,February,2002,Tocantins,48.0
2003-01-01,February,2003,Tocantins,15.0
2004-01-01,February,2004,Tocantins,7.0
2005-01-01,February,2005,Tocantins,27.0
2006-01-01,February,2006,Tocantins,14.0
